batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
95500,0.186712,0.0104,0.1841,0.5074,1.91
96000,0.186554,0.0091,0.1878,0.3849,2.01
96500,0.188026,0.0069,0.1842,0.2438,1.93
97000,0.187763,0.0036,0.1824,0.2191,2.01
97500,0.185713,0.0047,0.1826,0.3502,2.02
98000,0.186291,0.0027,0.1862,0.0947,1.96
98500,0.187290,0.0038,0.1931,0.0868,2.02
99000,0.186501,0.0582,0.1930,5.0389,2.02
99500,0.185608,0.0185,0.1854,1.4059,1.92
100000,0.185450,0.0864,0.1832,2.6947,1.90
