batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
30500,0.202303,0.3314,0.2319,3.2182,2.49
31000,0.201354,1.7324,0.2315,8.5833,2.46
31500,0.194544,1.5908,0.2380,8.2458,2.45
32000,0.193966,1.4227,0.2337,9.7423,2.44
32500,0.193719,1.8219,0.2355,8.5554,2.58
33000,0.196731,0.7818,0.2361,5.3186,2.56
33500,0.198506,0.8682,0.2359,6.6205,2.45
34000,0.200817,0.9641,0.2407,5.6645,2.57
34500,0.196690,4.0908,0.2411,14.3298,2.44
35000,0.195411,2.0565,0.2410,10.2681,2.46
35500,0.199208,0.7936,0.2360,5.8860,2.50
36000,0.192563,0.5341,0.2370,5.1175,2.57
36500,0.193801,1.5266,0.2390,7.3451,2.45
37000,0.192687,2.5948,0.2424,11.1009,2.59
37500,0.193843,0.4340,0.2362,5.1740,2.45
38000,0.193389,1.7561,0.2427,7.7745,2.57
38500,0.193430,0.0897,0.2367,1.0757,2.47
39000,0.194173,0.4511,0.2365,4.3775,2.57
39500,0.191408,0.8969,0.2374,5.0968,2.57
40000,0.189220,0.7982,0.2370,6.5709,2.46
40500,0.187611,0.4219,0.2381,3.4504,2.57
41000,0.190087,0.4945,0.2385,3.7721,2.54
41500,0.189963,1.3586,0.2379,11.0761,2.51
42000,0.191697,0.3219,0.2367,3.4327,2.56
42500,0.187941,0.4121,0.2371,4.1484,2.53
43000,0.187859,0.4568,0.2401,4.0493,2.47
43500,0.193678,1.9760,0.2420,8.4136,2.45
44000,0.189138,0.3170,0.2354,4.3077,2.52
44500,0.188725,9.3045,0.2427,15.7643,2.56
45000,0.191944,0.2659,0.2358,2.9822,2.58
45500,0.187941,0.0960,0.2345,1.9819,2.45
46000,0.188354,0.1960,0.2373,3.0249,2.46
46500,0.190500,0.2646,0.2343,4.6990,2.53
47000,0.185671,0.9630,0.2351,7.3147,2.57
47500,0.184020,0.2215,0.2329,3.7229,2.44
48000,0.187405,0.1692,0.2338,2.5096,2.45
48500,0.187859,0.3871,0.2344,7.6131,2.51
49000,0.184763,0.5033,0.2331,4.7984,2.44
49500,0.187116,0.1815,0.2330,2.8029,2.44
50000,0.183360,0.1087,0.2311,2.2699,2.51
50500,0.187900,0.3165,0.2307,3.5270,2.51
51000,0.185919,0.1070,0.2238,1.7894,2.46
51500,0.185217,0.0582,0.2314,1.3999,2.55
52000,0.183938,0.0643,0.2339,1.0023,2.50
52500,0.184970,0.1168,0.2295,2.3392,2.58
53000,0.184144,7.0422,0.2277,17.3984,2.47
53500,0.181586,1.4015,0.2301,12.6186,2.47
54000,0.183195,0.2333,0.2287,4.3069,2.47
54500,0.182824,0.1344,0.2303,2.9939,2.55
55000,0.181668,0.1671,0.2339,2.5550,2.46
55500,0.184103,0.0639,0.2259,3.5406,2.45
56000,0.183154,0.3244,0.2333,3.7292,2.58
56500,0.185217,0.0779,0.2273,1.8750,2.44
57000,0.182328,0.6180,0.2241,5.9780,2.45
57500,0.181420,0.1411,0.2240,3.1211,2.46
58000,0.182659,0.3555,0.2320,34.9201,2.59
58500,0.180967,0.0427,0.2254,0.8849,2.56
59000,0.180141,0.2369,0.2253,3.4007,2.57
59500,0.180636,0.2279,0.2306,3.4386,2.44
60000,0.181709,0.1562,0.2244,3.0245,2.48
60500,0.179027,0.0763,0.2215,2.0490,2.48
61000,0.182370,2.1188,0.2223,10.9662,2.46
61500,0.183773,0.1452,0.2288,2.3021,2.54
62000,0.180265,0.3380,0.2195,16.6665,2.57
62500,0.175643,0.3303,0.2230,5.1804,2.56
63000,0.178449,0.0085,0.2128,0.3734,2.59
63500,0.177128,0.1003,0.2221,3.6479,2.48
64000,0.179233,0.0175,0.2183,0.4810,2.45
64500,0.178614,0.0364,0.2201,0.9824,2.48
65000,0.179192,0.1057,0.2192,2.3753,2.55
65500,0.176716,0.3953,0.2261,5.0975,2.46
66000,0.179233,0.0133,0.2214,0.6314,2.59
66500,0.176303,0.5815,0.2161,6.2349,2.59
67000,0.177294,2.0412,0.2168,7.5481,2.48
